4/17/2019  14:29:16.422200	-3.160366E-1	4/17/2019  14:29:16.422212	2.974859E-1
4/17/2019  14:29:16.422280	-3.024361E-1	4/17/2019  14:29:16.422292	2.815618E-1
4/17/2019  14:29:16.422360	-2.892458E-1	4/17/2019  14:29:16.422372	2.659794E-1
4/17/2019  14:29:16.422440	-2.749619E-1	4/17/2019  14:29:16.422452	2.495085E-1
4/17/2019  14:29:16.422520	-2.596529E-1	4/17/2019  14:29:16.422532	2.317392E-1
4/17/2019  14:29:16.422600	-2.437971E-1	4/17/2019  14:29:16.422612	2.145165E-1
4/17/2019  14:29:16.422680	-2.260277E-1	4/17/2019  14:29:16.422692	1.967471E-1
4/17/2019  14:29:16.422760	-2.102403E-1	4/17/2019  14:29:16.422772	1.786360E-1
4/17/2019  14:29:16.422840	-1.934961E-1	4/17/2019  14:29:16.422852	1.598415E-1
4/17/2019  14:29:16.422920	-1.772303E-1	4/17/2019  14:29:16.422932	1.416620E-1
4/17/2019  14:29:16.423000	-1.581623E-1	4/17/2019  14:29:16.423012	1.224574E-1
4/17/2019  14:29:16.423080	-1.401879E-1	4/17/2019  14:29:16.423092	1.031161E-1
4/17/2019  14:29:16.423160	-1.210516E-1	4/17/2019  14:29:16.423172	8.418485E-2
4/17/2019  14:29:16.423240	-1.025988E-1	4/17/2019  14:29:16.423252	6.443348E-2
4/17/2019  14:29:16.423320	-8.325751E-2	4/17/2019  14:29:16.423332	4.488715E-2
4/17/2019  14:29:16.423400	-6.316443E-2	4/17/2019  14:29:16.423412	2.458904E-2
4/17/2019  14:29:16.423480	-4.402816E-2	4/17/2019  14:29:16.423492	5.179391E-3
4/17/2019  14:29:16.423560	-2.523361E-2	4/17/2019  14:29:16.423572	-1.402522E-2
4/17/2019  14:29:16.423640	-4.457088E-3	4/17/2019  14:29:16.423652	-3.377659E-2
4/17/2019  14:29:16.423720	1.543096E-2	4/17/2019  14:29:16.423732	-5.400636E-2
4/17/2019  14:29:16.423800	3.518233E-2	4/17/2019  14:29:16.423812	-7.252753E-2
4/17/2019  14:29:16.423880	5.609554E-2	4/17/2019  14:29:16.423892	-9.262061E-2
4/17/2019  14:29:16.423960	7.577856E-2	4/17/2019  14:29:16.423972	-1.116202E-1
4/17/2019  14:29:16.424040	9.648673E-2	4/17/2019  14:29:16.424052	-1.306198E-1
4/17/2019  14:29:16.424120	1.159647E-1	4/17/2019  14:29:16.424132	-1.495510E-1
4/17/2019  14:29:16.424200	1.364679E-1	4/17/2019  14:29:16.424212	-1.680038E-1
4/17/2019  14:29:16.424280	1.558775E-1	4/17/2019  14:29:16.424292	-1.868667E-1
4/17/2019  14:29:16.424360	1.757656E-1	4/17/2019  14:29:16.424372	-2.038844E-1
