4/17/2019  14:15:43.068200	-5.011076E-2	4/17/2019  14:15:43.068212	2.592817E-1
4/17/2019  14:15:43.068400	-7.471453E-2	4/17/2019  14:15:43.068412	2.775979E-1
4/17/2019  14:15:43.068600	-9.849818E-2	4/17/2019  14:15:43.068612	2.972809E-1
4/17/2019  14:15:43.068800	-1.231703E-1	4/17/2019  14:15:43.068812	3.134784E-1
4/17/2019  14:15:43.069000	-1.446303E-1	4/17/2019  14:15:43.069012	3.307693E-1
4/17/2019  14:15:43.069200	-1.679355E-1	4/17/2019  14:15:43.069212	3.467618E-1
4/17/2019  14:15:43.069400	-1.904206E-1	4/17/2019  14:15:43.069412	3.614557E-1
4/17/2019  14:15:43.069600	-2.111971E-1	4/17/2019  14:15:43.069612	3.760130E-1
4/17/2019  14:15:43.069800	-2.317003E-1	4/17/2019  14:15:43.069812	3.883832E-1
4/17/2019  14:15:43.070000	-2.528869E-1	4/17/2019  14:15:43.070012	4.014369E-1
4/17/2019  14:15:43.070200	-2.718865E-1	4/17/2019  14:15:43.070212	4.118251E-1
4/17/2019  14:15:43.070400	-2.895192E-1	4/17/2019  14:15:43.070412	4.220767E-1
4/17/2019  14:15:43.070600	-3.075619E-1	4/17/2019  14:15:43.070612	4.313714E-1
4/17/2019  14:15:43.070800	-3.240328E-1	4/17/2019  14:15:43.070812	4.390943E-1
4/17/2019  14:15:43.071000	-3.390684E-1	4/17/2019  14:15:43.071012	4.457920E-1
4/17/2019  14:15:43.071200	-3.536940E-1	4/17/2019  14:15:43.071212	4.513962E-1
4/17/2019  14:15:43.071400	-3.671577E-1	4/17/2019  14:15:43.071412	4.563169E-1
4/17/2019  14:15:43.071600	-3.802114E-1	4/17/2019  14:15:43.071612	4.593924E-1
4/17/2019  14:15:43.071800	-3.915565E-1	4/17/2019  14:15:43.071812	4.620578E-1
4/17/2019  14:15:43.072000	-4.013296E-1	4/17/2019  14:15:43.072012	4.626729E-1
4/17/2019  14:15:43.072200	-4.106244E-1	4/17/2019  14:15:43.072212	4.626046E-1
4/17/2019  14:15:43.072400	-4.182789E-1	4/17/2019  14:15:43.072412	4.613060E-1
4/17/2019  14:15:43.072600	-4.247716E-1	4/17/2019  14:15:43.072612	4.587090E-1
4/17/2019  14:15:43.072800	-4.311276E-1	4/17/2019  14:15:43.072812	4.549501E-1
4/17/2019  14:15:43.073000	-4.346131E-1	4/17/2019  14:15:43.073012	4.509178E-1
4/17/2019  14:15:43.073200	-4.374152E-1	4/17/2019  14:15:43.073212	4.445618E-1
4/17/2019  14:15:43.073400	-4.397389E-1	4/17/2019  14:15:43.073412	4.375224E-1
4/17/2019  14:15:43.073600	-4.402856E-1	4/17/2019  14:15:43.073612	4.295945E-1
4/17/2019  14:15:43.073800	-4.389871E-1	4/17/2019  14:15:43.073812	4.205731E-1
4/17/2019  14:15:43.074000	-4.367317E-1	4/17/2019  14:15:43.074012	4.099798E-1
4/17/2019  14:15:43.074200	-4.335196E-1	4/17/2019  14:15:43.074212	3.986348E-1
4/17/2019  14:15:43.074400	-4.288039E-1	4/17/2019  14:15:43.074412	3.864012E-1
4/17/2019  14:15:43.074600	-4.233364E-1	4/17/2019  14:15:43.074612	3.732109E-1
4/17/2019  14:15:43.074800	-4.156135E-1	4/17/2019  14:15:43.074812	3.589953E-1
4/17/2019  14:15:43.075000	-4.075489E-1	4/17/2019  14:15:43.075012	3.436180E-1
4/17/2019  14:15:43.075200	-3.986642E-1	4/17/2019  14:15:43.075212	3.274888E-1
4/17/2019  14:15:43.075400	-3.873192E-1	4/17/2019  14:15:43.075412	3.108130E-1
4/17/2019  14:15:43.075600	-3.754957E-1	4/17/2019  14:15:43.075612	2.927018E-1
4/17/2019  14:15:43.075800	-3.630571E-1	4/17/2019  14:15:43.075812	2.747958E-1
4/17/2019  14:15:43.076000	-3.484999E-1	4/17/2019  14:15:43.076012	2.557962E-1
4/17/2019  14:15:43.076200	-3.340793E-1	4/17/2019  14:15:43.076212	2.364549E-1
4/17/2019  14:15:43.076400	-3.178818E-1	4/17/2019  14:15:43.076412	2.157467E-1
4/17/2019  14:15:43.076600	-3.006592E-1	4/17/2019  14:15:43.076612	1.946968E-1
4/17/2019  14:15:43.076800	-2.830265E-1	4/17/2019  14:15:43.076812	1.736469E-1
4/17/2019  14:15:43.077000	-2.645053E-1	4/17/2019  14:15:43.077012	1.516402E-1
4/17/2019  14:15:43.077200	-2.451640E-1	4/17/2019  14:15:43.077212	1.294968E-1
4/17/2019  14:15:43.077400	-2.243192E-1	4/17/2019  14:15:43.077412	1.068750E-1
4/17/2019  14:15:43.077600	-2.040210E-1	4/17/2019  14:15:43.077612	8.411650E-2
4/17/2019  14:15:43.077800	-1.821510E-1	4/17/2019  14:15:43.077812	6.156304E-2
4/17/2019  14:15:43.078000	-1.595976E-1	4/17/2019  14:15:43.078012	3.784774E-2
4/17/2019  14:15:43.078200	-1.369074E-1	4/17/2019  14:15:43.078212	1.502090E-2
4/17/2019  14:15:43.078400	-1.132604E-1	4/17/2019  14:15:43.078412	-8.694404E-3
4/17/2019  14:15:43.078600	-8.981852E-2	4/17/2019  14:15:43.078612	-3.179462E-2
4/17/2019  14:15:43.078800	-6.555646E-2	4/17/2019  14:15:43.078812	-5.503151E-2
4/17/2019  14:15:43.079000	-4.081600E-2	4/17/2019  14:15:43.079012	-7.772166E-2
4/17/2019  14:15:43.079200	-1.621222E-2	4/17/2019  14:15:43.079212	-1.008902E-1
4/17/2019  14:15:43.079400	8.733270E-3	4/17/2019  14:15:43.079412	-1.228969E-1
4/17/2019  14:15:43.079600	3.340539E-2	4/17/2019  14:15:43.079612	-1.456554E-1
4/17/2019  14:15:43.079800	5.917101E-2	4/17/2019  14:15:43.079812	-1.673888E-1
4/17/2019  14:15:43.080000	8.404816E-2	4/17/2019  14:15:43.080012	-1.894638E-1
4/17/2019  14:15:43.080200	1.093354E-1	4/17/2019  14:15:43.080212	-2.101720E-1
4/17/2019  14:15:43.080400	1.345542E-1	4/17/2019  14:15:43.080412	-2.306751E-1
4/17/2019  14:15:43.080600	1.586796E-1	4/17/2019  14:15:43.080612	-2.502215E-1
4/17/2019  14:15:43.080800	1.832834E-1	4/17/2019  14:15:43.080812	-2.694261E-1
4/17/2019  14:15:43.081000	2.079555E-1	4/17/2019  14:15:43.081012	-2.887674E-1
4/17/2019  14:15:43.081200	2.307140E-1	4/17/2019  14:15:43.081212	-3.059900E-1
4/17/2019  14:15:43.081400	2.549077E-1	4/17/2019  14:15:43.081412	-3.227343E-1
4/17/2019  14:15:43.081600	2.771194E-1	4/17/2019  14:15:43.081612	-3.396152E-1
4/17/2019  14:15:43.081800	3.009714E-1	4/17/2019  14:15:43.081812	-3.550609E-1
4/17/2019  14:15:43.082000	3.211329E-1	4/17/2019  14:15:43.082012	-3.694131E-1
4/17/2019  14:15:43.082200	3.429345E-1	4/17/2019  14:15:43.082212	-3.826034E-1
4/17/2019  14:15:43.082400	3.629593E-1	4/17/2019  14:15:43.082412	-3.952470E-1
4/17/2019  14:15:43.082600	3.833257E-1	4/17/2019  14:15:43.082612	-4.075489E-1
4/17/2019  14:15:43.082800	4.017786E-1	4/17/2019  14:15:43.082812	-4.179372E-1
4/17/2019  14:15:43.083000	4.200264E-1	4/17/2019  14:15:43.083012	-4.272320E-1
4/17/2019  14:15:43.083200	4.367023E-1	4/17/2019  14:15:43.083212	-4.351598E-1
4/17/2019  14:15:43.083400	4.528314E-1	4/17/2019  14:15:43.083412	-4.425410E-1
4/17/2019  14:15:43.083600	4.684821E-1	4/17/2019  14:15:43.083612	-4.493070E-1
4/17/2019  14:15:43.083800	4.819459E-1	4/17/2019  14:15:43.083812	-4.547062E-1
4/17/2019  14:15:43.084000	4.949995E-1	4/17/2019  14:15:43.084012	-4.576450E-1
4/17/2019  14:15:43.084200	5.066863E-1	4/17/2019  14:15:43.084212	-4.614722E-1
4/17/2019  14:15:43.084400	5.178947E-1	4/17/2019  14:15:43.084412	-4.627024E-1
4/17/2019  14:15:43.084600	5.273945E-1	4/17/2019  14:15:43.084612	-4.625657E-1
4/17/2019  14:15:43.084800	5.360058E-1	4/17/2019  14:15:43.084812	-4.619506E-1
4/17/2019  14:15:43.085000	5.434553E-1	4/17/2019  14:15:43.085012	-4.601737E-1
4/17/2019  14:15:43.085200	5.490595E-1	4/17/2019  14:15:43.085212	-4.568932E-1
4/17/2019  14:15:43.085400	5.539803E-1	4/17/2019  14:15:43.085412	-4.532709E-1
4/17/2019  14:15:43.085600	5.571924E-1	4/17/2019  14:15:43.085612	-4.473250E-1
4/17/2019  14:15:43.085800	5.599262E-1	4/17/2019  14:15:43.085812	-4.414475E-1
4/17/2019  14:15:43.086000	5.613614E-1	4/17/2019  14:15:43.086012	-4.339980E-1
4/17/2019  14:15:43.086200	5.608146E-1	4/17/2019  14:15:43.086212	-4.251133E-1
4/17/2019  14:15:43.086400	5.587643E-1	4/17/2019  14:15:43.086412	-4.152034E-1
4/17/2019  14:15:43.086600	5.559622E-1	4/17/2019  14:15:43.086612	-4.048152E-1
